Angle (°),Distance (mm)
163.67,2723.25
165.36,2657.75
167.08,2711.50
168.77,2806.25
172.19,2894.00
173.91,2832.75
175.62,2810.25
177.44,2333.50
179.11,2457.25
180.80,2601.75
182.50,2630.00
184.22,2589.75
185.94,2566.50
187.64,2745.75
189.31,2796.00
191.05,2774.75
192.73,2751.00
194.47,2728.25
196.22,2692.25
197.92,2510.00
199.66,2502.75
201.36,2492.50
203.12,2489.25
204.86,0.00
206.55,2369.50
208.28,2365.00
209.98,2374.25
211.73,2367.00
213.47,2291.00
215.17,2291.00
216.84,2354.75
218.61,2363.25
220.30,2276.50
222.02,2383.50
223.69,2388.50
225.42,2371.50
227.09,2398.00
228.77,2472.00
230.48,2411.25
232.19,2499.50
233.91,2555.50
235.59,2591.50
237.30,2629.00
239.05,0.00
240.78,2490.00
242.47,2375.50
244.19,2420.25
245.92,2395.50
247.67,2298.50
249.36,2330.00
251.03,2390.00
252.75,2459.25
254.45,2532.25
256.14,2611.75
257.83,2698.75
259.55,2796.50
261.25,2903.25
262.89,3020.75
264.56,3571.00
266.23,3738.75
267.92,3929.75
269.58,4783.25
271.28,4905.50
273.02,4797.00
274.80,4740.75
276.52,4673.50
278.22,4663.25
279.94,4585.50
281.67,4543.25
283.41,4523.00
285.12,0.00
286.83,4293.25
288.61,3999.00
290.31,3989.50
291.98,4260.00
293.70,4246.75
295.42,4412.50
297.14,4421.25
298.73,4424.75
300.45,4424.75
302.19,4429.50
303.89,4437.75
305.58,4452.50
307.30,4477.50
309.02,4490.50
310.70,4401.50
314.36,2603.75
316.09,2618.50
317.97,1971.00
319.66,1993.50
321.39,2015.00
323.11,2040.50
324.84,2069.00
326.50,2099.75
328.27,2133.25
329.92,2169.75
331.66,2211.25
333.33,2339.50
335.06,2290.25
336.81,2196.25
338.56,2109.75
340.27,2035.25
341.98,1968.00
343.75,1904.75
345.53,1849.25
347.17,1796.50
348.91,1751.25
350.67,1713.50
352.36,1673.75
354.09,1640.25
355.80,1606.25
357.58,1574.75
359.25,1547.25
1.00,1521.25
2.70,1495.75
4.44,1475.00
6.19,1454.25
7.89,1434.75
9.64,1419.50
11.39,1402.75
13.11,1393.50
14.80,1382.25
16.55,1369.75
18.27,1361.75
19.97,1356.50
21.73,1351.25
23.44,1346.00
25.14,1341.25
26.91,1338.75
28.55,1336.25
30.28,1336.50
32.00,1337.00
33.77,0.00
35.41,1283.50
37.09,1295.00
38.78,1363.75
40.50,1370.75
42.17,1378.25
43.91,1387.75
45.56,1400.00
47.28,1411.75
48.98,1426.00
50.67,1441.25
52.41,1459.00
54.08,1477.50
55.78,1498.75
57.50,1521.00
59.16,1546.75
60.77,1572.00
62.47,1602.00
64.20,1634.00
65.89,1669.25
67.58,1706.25
69.23,1745.75
70.95,1788.50
72.61,1840.50
74.31,1891.75
75.98,1949.00
77.66,2012.75
79.31,2081.25
81.03,2161.25
82.80,2250.00
84.47,2342.75
86.17,2453.00
87.88,2570.75
89.55,2700.25
91.23,2845.75
92.92,3012.50
94.61,0.00
96.28,0.00
97.97,3673.75
99.67,3981.25
101.33,4349.75
103.03,4781.75
104.73,4757.25
106.38,4545.00
108.11,4485.75
109.80,4478.25
114.91,4869.50
116.62,4829.75
118.30,4881.50
121.77,4468.00
123.45,4488.50
125.16,4506.50
126.86,4683.00
128.56,4731.25
130.31,4754.25
132.05,4571.25
133.75,4607.00
135.45,4637.25
138.84,5196.75
142.30,0.00
144.00,0.00
145.75,4385.50
147.48,4148.25
149.22,3941.50
150.97,3741.50
152.67,3568.00
154.42,3414.50
156.14,3275.75
157.89,3153.50
159.62,3011.00
161.38,2905.50
163.08,2814.00
164.81,2739.50
166.52,2670.00
168.23,2719.00
169.91,2813.25
171.61,0.00
173.34,2906.25
175.03,2848.00
176.77,2812.75
178.59,2343.25
180.23,2466.50
181.89,2611.00
183.64,2634.75
185.33,2596.00
187.03,2576.75
188.73,2759.50
190.45,2809.50
192.17,2790.50
193.86,2763.00
195.58,2743.75
197.31,0.00
199.06,2524.75
200.77,2513.25
202.48,2495.00
204.20,2496.50
205.97,0.00
207.66,2365.75
209.39,2371.25
211.09,2377.25
212.83,2360.50
214.55,2295.25
216.28,2291.50
217.94,2362.00
219.64,2366.75
221.39,2283.00
223.08,2374.00
224.80,2378.50
226.50,2376.50
228.16,2402.25
229.84,2480.25
231.59,2413.25
233.25,2513.75
234.97,2559.00
236.66,2594.50
238.36,2638.25
240.09,0.00
241.80,2487.25
245.27,2411.75
246.95,2393.75
248.72,2298.25
250.38,2333.25
252.08,2394.00
253.80,2461.00
255.50,2534.25
257.16,2618.00
258.88,2706.50
260.56,2801.75
262.23,2907.00
263.92,3023.50
265.59,3572.25
267.28,3739.25
268.97,3933.75
270.59,4789.00
272.31,4900.25
274.03,4801.25
275.80,4751.75
277.53,4667.00
279.25,4659.25
280.98,4578.00
282.67,4547.75
284.42,4517.25
286.14,0.00
287.86,4290.50
289.61,3997.75
291.34,3978.75
293.02,4245.50
294.72,4232.75
296.44,4399.75
298.14,4404.75
299.73,4415.25
301.45,4413.50
303.16,4416.50
304.86,4416.75
306.58,4445.00
308.28,4454.25
310.00,4500.00
311.69,4409.00
315.33,2596.25
317.06,2617.50
318.95,1967.00
320.66,1986.75
322.38,2007.75
324.11,2035.50
325.84,2060.50
327.50,2089.75
329.22,2128.00
330.89,2163.25
332.59,0.00
334.27,2348.50
336.00,2285.00
337.73,2191.00
339.48,2106.50
341.22,2029.75
342.94,1963.25
344.70,1901.25
346.42,1846.50
348.09,1792.00
349.83,1748.50
351.59,1709.00
353.30,1670.25
355.00,1636.50
356.73,1601.00
358.52,1570.00
0.19,1542.00
1.97,1515.50
3.66,1491.75
5.34,1465.50
7.11,1451.00
8.80,1431.50
10.56,1411.25
12.28,1400.25
13.98,1388.75
15.73,1373.50
17.48,1365.75
19.14,1358.50
20.84,1352.25
22.62,1344.00
24.31,1340.75
26.08,1337.25
27.77,1332.50
29.45,1331.00
31.17,1330.00
32.92,1330.00
34.62,1307.00
36.30,1276.50
38.05,1283.75
39.66,1357.25
41.39,1363.25
43.03,1371.75
44.73,1381.25
46.44,1391.75
48.19,1404.25
49.86,1419.00
51.55,1433.25
53.27,1449.00
54.91,1468.25
56.64,1489.00
58.34,1510.25
60.00,1534.75
61.69,1562.25
63.36,1591.50
65.03,1623.50
66.67,1657.25
68.44,1691.50
70.11,1733.50
71.80,1775.50
73.47,1825.00
75.12,1877.50
76.81,1931.75
78.48,1996.50
80.16,2064.25
81.83,2143.00
83.66,2227.75
85.34,2323.75
87.00,2428.25
88.70,2542.75
90.39,2673.50
92.05,2817.50
93.75,2977.25
95.50,3124.50
97.14,0.00
98.78,3622.75
100.48,3917.75
102.17,4276.00
103.86,4643.75
105.56,4738.00
107.17,4583.75
108.92,4475.75
110.62,4477.50
112.28,4698.25
115.69,4890.00
117.42,4855.25
119.11,4898.50
122.56,4489.25
124.27,4485.25
125.97,4470.50
127.64,4620.75
131.11,4729.25
132.83,4613.75
134.52,4647.00
136.23,4620.75
139.62,5190.75
144.77,4907.75
146.50,4417.50
148.25,4158.00
149.95,3979.25
151.69,3781.25
153.41,3603.25
155.16,3445.25
156.91,3305.25
158.62,3177.75
160.34,3044.50
162.08,2936.25
163.81,2844.00
165.50,2751.25
167.27,2669.75
168.97,2714.75
170.64,2806.50
172.45,2485.75
174.05,2929.50
175.77,2860.75
179.31,2337.00
180.95,2458.50
182.64,2597.75
184.34,2647.75
186.08,2609.75
187.77,2574.25
189.45,2739.25
191.17,2811.75
192.84,2799.50
194.58,2766.75
196.28,2748.00
197.98,2737.50
199.73,2534.50
201.47,2519.50
203.19,2500.00
204.92,2502.00
206.67,0.00
208.39,2382.25
210.09,2377.50
211.78,2383.00
213.50,2379.50
215.22,2304.75
216.97,2299.50
218.66,2361.00
220.36,2365.00
222.06,2280.75
223.75,2378.50
225.48,2402.50
227.16,2386.50
228.86,2412.00
230.58,2478.25
232.31,2418.50
233.98,2508.00
235.69,2558.25
237.38,2595.50
239.08,2637.00
240.81,2509.25
242.56,2492.50
244.23,2379.00
245.98,2411.25
247.69,2390.25
249.41,2305.25
251.11,2330.50
252.83,2392.00
254.50,2458.75
256.20,2533.75
257.89,2612.50
259.58,2699.75
261.30,2793.75
262.98,2898.75
264.66,3016.00
266.28,3563.25
267.97,3721.50
269.67,3909.75
271.30,4779.50
273.03,4917.50
274.81,4818.75
276.53,4746.25
278.25,4671.50
279.97,4643.00
281.67,4607.50
283.41,4550.00
285.12,4527.00
286.84,4471.50
288.56,4290.50
290.34,3992.50
292.06,3982.00
293.72,0.00
295.44,4215.75
297.16,4396.75
298.75,4396.50
300.45,4421.75
302.16,4404.00
303.84,4429.50
305.58,4430.00
307.27,4421.25
308.97,4443.75
310.70,4474.75
312.38,4455.75
314.12,0.00
316.06,2587.75
317.75,2604.00
319.64,0.00
321.33,1979.50
323.09,2002.50
324.83,2025.50
326.53,2053.00
328.23,2082.25
329.92,2114.50
331.64,2158.25
333.25,2377.00
334.98,2334.50
336.73,2286.75
338.48,2192.50
340.22,2105.75
341.95,2030.50
343.67,1963.00
345.44,1898.50
347.08,1841.75
348.84,1788.50
350.58,1744.25
352.25,1704.25
353.98,1666.75
355.75,1632.50
357.42,1596.25
359.16,1564.50
0.88,1536.25
2.61,1510.75
4.39,1486.75
6.12,1463.50
7.81,1441.75
9.48,1425.50
11.28,1409.50
12.97,1394.50
14.69,1381.75
16.44,1369.75
18.16,1360.00
19.94,1349.75
21.58,1343.25
23.31,1336.25
25.05,1330.75
26.78,1326.00
28.45,1324.00
30.17,1323.25
31.91,1322.00
33.58,1322.75
35.31,1319.50
36.98,1273.00
38.69,1271.00
40.41,1333.00
42.08,1353.00
43.83,1360.75
45.47,1369.25
47.20,1380.50
48.89,1392.50
50.56,1406.50
52.28,1422.00
54.02,1437.75
55.70,1454.75
57.31,1475.75
59.05,1497.25
60.67,1521.00
62.36,1546.75
64.05,1574.75
65.77,1605.75
67.42,1640.25
69.09,1675.00
70.83,1715.00
72.45,1757.25
74.14,1803.75
75.86,1855.25
77.56,1909.25
79.22,1970.75
80.88,2038.75
82.69,2111.75
84.33,2196.00
86.03,2288.25
87.73,2391.50
89.41,2504.00
91.09,2630.75
92.77,2769.00
94.47,2927.50
96.14,3107.75
97.86,3182.25
99.48,3548.50
101.20,3839.00
102.88,4179.50
104.55,4583.25
106.28,4764.00
107.89,4683.75
109.59,4503.25
111.30,4464.75
112.97,0.00
116.38,4889.25
118.09,4873.75
119.80,4875.25
121.48,4892.25
123.22,4529.75
124.94,4478.00
126.64,4507.00
128.34,4618.25
130.05,4683.25
131.77,4724.50
133.48,4659.75
135.20,4622.50
136.91,4626.50
140.27,5192.75
145.41,4944.00
147.17,4490.75
148.88,4223.50
150.61,4042.75
152.31,3831.50
154.06,3653.25
155.84,3488.75
157.58,3350.00
159.22,3795.00
161.03,3080.50
162.77,2969.50
164.50,2874.25
166.20,2784.75
167.94,2698.50
169.64,2702.50
171.33,2792.25
173.11,0.00
176.48,2885.75
179.98,2324.75
181.66,2440.50
183.34,2578.00
185.06,2668.25
186.75,2621.50
188.45,2584.50
190.16,2709.25
191.86,2823.00
193.55,2809.00
195.27,2787.25
196.95,2765.50
198.69,2746.25
200.44,2545.75
202.16,2532.00
203.92,2511.50
205.62,2511.75
207.33,2482.50
209.08,2393.25
210.75,2379.50
212.47,2391.00
214.20,2394.25
215.94,2328.00
217.64,2310.75
219.33,2351.00
221.06,2376.75
222.78,2293.75
224.47,2388.50
226.17,2404.25
227.83,2391.75
229.55,2409.25
231.22,2484.25
232.95,2422.25
234.62,2519.25
236.33,2574.50
238.06,2600.00
239.72,2639.75
241.48,0.00
243.20,2489.50
244.92,2369.25
246.64,2445.50
248.34,2406.50
250.06,2311.75
251.78,2333.50
253.50,2392.50
255.20,2455.00
256.88,2529.75
258.58,2607.25
260.27,2693.25
261.95,2786.50
263.64,2889.50
265.34,3003.75
266.95,3544.00
268.66,3702.25
270.33,3882.50
271.97,4777.75
273.70,4920.25
275.45,4834.75
277.19,4768.75
278.91,4703.25
280.61,4655.50
282.33,4618.75
284.05,4543.25
285.80,4514.50
287.50,4523.00
289.22,4281.00
290.98,3985.50
292.70,3986.00
294.38,0.00
296.08,4225.75
297.78,4404.75
299.39,4399.00
301.12,4450.25
302.83,4401.25
304.53,4404.50
306.25,4411.25
307.94,4391.25
309.64,4431.50
311.38,4470.00
313.06,4486.00
314.78,4326.00
316.73,2575.75
318.42,2593.75
320.30,0.00
322.03,1970.00
323.78,1991.50
325.50,2015.50
327.20,2042.25
328.89,2070.00
330.61,2104.00
332.27,2139.25
335.70,2321.75
337.39,2294.25
339.12,2199.00
340.89,2110.50
342.61,2032.75
344.34,1962.25
346.11,1897.00
347.78,1843.50
349.47,1786.50
351.20,1742.75
352.98,1698.75
354.70,1662.00
356.39,1626.00
358.14,1591.75
359.89,1560.00
1.59,1532.00
3.36,1502.50
5.02,1480.50
6.81,1456.75
8.47,1437.00
10.17,1419.75
11.98,1403.75
13.72,1388.25
15.42,1372.75
17.14,1363.25
18.88,1350.25
20.59,1342.50
22.25,1333.75
24.02,1329.25
25.67,1321.50
27.42,1317.00
29.14,1314.50
30.81,1311.50
32.55,1310.75
34.30,1311.50
35.98,1313.00
37.69,1272.25
39.45,1259.25
41.11,1276.50
42.75,1342.25
44.48,1348.00
46.19,1357.00
47.84,1367.75
49.53,1378.50
51.25,1392.75
52.94,1406.50
54.67,1421.75
56.38,1439.50
58.08,1457.25
59.69,1479.00
61.36,1502.50
63.09,1527.75
64.70,1554.75
66.48,1584.50
68.16,1617.75
69.83,1653.25
71.50,1689.50
73.19,1732.50
74.86,1776.75
76.55,1826.75
78.23,1880.00
79.91,1939.25
81.58,2004.25
83.36,2073.50
85.06,2155.50
86.73,2246.50
88.47,2342.50
90.11,2452.25
91.83,2574.75
93.47,2709.50
95.20,2857.25
96.84,3030.00
98.56,3203.00
100.23,3444.00
101.89,3720.25
103.59,4045.50
105.28,4426.50
106.88,4809.25
108.58,4756.00
110.31,4550.50
112.00,4477.25
113.73,4456.50
118.80,4887.50
120.52,4844.00
122.23,4889.50
123.95,0.00
125.67,4445.50
127.34,4584.25
129.06,4552.50
130.80,4648.50
132.52,4715.00
134.23,4717.50
135.97,4599.25
137.66,4636.75
139.36,4694.25
141.03,0.00
146.17,4995.00
147.91,4602.25
149.64,4321.50
151.36,4133.00
153.11,3916.50
154.84,3721.50
156.59,3556.00
158.31,3405.25
160.06,3270.50
161.75,3132.00
163.47,3010.75
165.22,2914.25
166.95,2827.00
168.70,2753.00
170.41,2692.75
172.08,2773.25
173.80,2871.75
175.47,2969.75
177.19,2913.75
178.91,2857.00
180.75,0.00
182.41,2411.00
184.14,2548.50
185.83,2669.75
187.48,2650.25
189.23,2600.75
190.91,2660.25
192.61,0.00
194.33,2829.25
196.02,2796.75
197.75,2785.50
199.44,2765.25
201.22,2564.50
202.97,2543.25
204.67,2528.75
206.39,2523.25
208.11,2521.25
209.84,2405.50
211.58,2404.00
213.28,2399.25
214.97,2402.00
216.70,2356.25
218.45,2314.25
220.14,2336.25
221.86,2381.25
223.59,2323.75
225.27,2398.25
226.95,2414.75
228.62,2403.00
230.36,2422.25
232.06,2483.75
233.77,2433.25
235.47,2516.00
237.12,2601.00
238.84,2607.00
240.58,2644.00
242.31,0.00
244.00,2498.75
245.75,0.00
247.42,2472.50
249.17,2404.25
250.94,2344.25
252.66,2327.25
254.33,2386.25
256.03,2447.00
257.72,2518.25
259.42,2597.75
261.11,2679.75
262.78,2771.00
264.50,2871.50
266.17,2981.25
267.83,3509.25
269.52,3667.50
271.22,3838.00
272.84,0.00
274.61,4883.00
276.33,4865.00
278.05,4764.00
279.78,4724.25
281.48,4677.75
283.19,4646.75
284.92,4560.00
286.64,4519.00
288.36,4505.50
290.08,4293.50
291.86,3992.50
293.58,3980.50
296.95,4226.25
298.55,0.00
300.30,4400.25
302.05,0.00
303.70,4404.75
305.39,4390.50
307.11,4396.50
308.80,4394.50
310.53,4438.75
312.23,4467.25
313.95,4502.50
315.66,4333.75
317.58,2557.50
319.30,2581.25
322.95,1960.50
324.70,1981.50
326.39,2000.00
328.06,2024.00
329.78,2054.00
331.48,2086.00
333.17,2122.00
334.89,2159.75
336.61,2203.00
338.30,2245.25
340.02,2204.75
341.73,2115.25
343.52,2035.00
345.22,1965.00
346.95,1898.50
348.67,1840.50
350.39,1785.75
352.11,1740.25
353.84,1696.25
355.55,1658.75
357.33,1622.00
359.08,1586.00
0.80,1554.75
2.48,1524.75
4.28,1499.50
5.98,1473.50
7.69,1449.25
9.39,1426.50
11.20,1410.00
12.88,1394.25
14.64,1378.00
16.34,1365.75
18.08,1355.25
19.80,1341.00
21.50,1335.75
23.22,1322.75
24.89,1315.00
26.64,1309.25
28.38,1303.75
30.09,1301.50
31.80,1299.00
33.48,1298.50
35.17,1298.25
36.94,1298.75
38.64,0.00
40.34,1248.75
42.06,1250.00
43.72,1323.75
45.42,1331.75
47.16,1340.25
48.80,1350.25
50.55,1360.25
52.20,1372.25
53.89,1387.75
55.58,1402.00
57.34,1419.50
59.06,1437.75
60.67,1455.75
62.31,1479.00
64.00,1504.25
65.69,1529.25
67.44,1558.75
69.09,1589.50
70.77,1623.75
72.45,1661.00
74.12,1699.25
75.83,1744.50
77.53,1788.50
79.20,1843.25
80.88,1897.75
82.55,1960.25
84.38,2027.50
86.05,2104.25
87.73,2189.25
89.44,2282.25
91.12,2388.50
92.78,2502.50
94.45,2632.00
96.19,2776.75
97.86,2937.50
99.53,3122.25
101.27,3181.75
102.92,3584.00
104.61,3884.75
106.27,4240.25
107.83,4687.75
109.55,4765.75
111.30,0.00
112.98,4472.00
114.69,4500.50
116.38,4685.00
119.78,4889.25
121.50,4844.75
123.20,4899.75
126.66,4516.75
128.36,4501.00
130.06,4490.25
131.80,4636.00
135.19,4746.25
136.91,4648.50
138.64,4661.00
140.34,4640.75
143.73,5208.25
148.89,4931.25
150.62,4460.00
152.34,4209.00
154.08,3971.00
155.81,3768.50
157.58,3596.00
159.31,3444.50
161.02,3337.25
162.77,3206.75
164.47,3066.25
166.19,2956.75
167.95,2864.50
169.69,2780.50
171.39,2710.00
173.14,2660.75
174.84,2596.25
176.58,2496.50
178.31,2472.25
180.03,2418.50
181.77,2371.00
183.44,2372.75
185.12,2497.50
186.81,2640.75
188.50,2675.75
190.25,2632.50
191.95,2614.50
193.61,2796.00
195.30,2847.75
197.03,2823.75
198.77,2801.50
200.47,2781.25
202.23,0.00
203.97,2562.25
205.72,2548.75
207.41,2540.75
209.16,2534.50
210.88,2421.50
212.56,2415.50
214.30,2404.50
216.00,2416.50
217.73,2388.25
219.45,2338.50
221.16,2334.75
222.89,2395.00
224.58,2372.50
226.31,2348.75
227.97,2424.25
229.67,2410.75
231.34,2432.50
233.06,2474.75
234.81,2479.00
236.50,2468.25
238.17,2614.00
239.88,2602.00
241.58,2636.00
243.30,2678.00
245.05,2498.00
246.72,2491.00
248.45,2487.00
250.19,2420.00
251.91,2374.75
253.64,2323.75
255.33,2380.00
257.03,2440.75
258.73,2509.25
260.45,2586.00
262.12,2664.75
263.81,2753.00
265.52,2855.25
267.20,2957.50
268.81,0.00
270.52,3633.50
272.22,3802.75
273.91,0.00
275.61,4813.50
277.34,4884.75
279.06,4786.00
280.78,4753.75
282.50,4685.25
284.23,4658.75
285.94,4574.50
287.66,4537.50
289.39,4501.75
291.12,4308.00
292.88,0.00
294.58,3990.00
296.33,4002.75
297.98,4232.50
299.61,4195.25
301.27,4401.75
303.00,4389.50
304.69,4417.25
306.39,4399.75
308.11,4392.50
309.80,4404.00
311.53,4418.50
313.23,4441.25
314.94,4478.00
316.62,4340.75
318.61,0.00
320.31,2581.25
322.03,2594.00
323.98,1949.25
325.66,1970.75
327.36,1990.75
329.08,2016.25
330.77,2043.00
332.48,2074.75
334.20,2107.25
335.91,2143.50
337.58,2184.50
339.28,2230.00
341.02,2216.25
342.75,2125.50
344.45,2042.00
346.23,1969.50
347.91,1902.50
349.67,1843.00
351.38,1787.25
353.11,1739.25
354.84,1694.50
356.56,1655.00
358.27,1617.25
0.00,1583.50
1.72,1551.00
3.52,1520.00
5.23,1493.75
6.97,1467.25
8.69,1443.75
10.34,1418.75
12.11,1401.75
13.84,1387.00
15.59,1373.00
17.34,1356.00
19.02,1344.50
20.80,1333.50
22.50,1321.75
24.20,1313.00
25.86,1305.75
27.66,1298.50
29.34,1294.00
31.00,1289.50
32.77,1288.50
34.48,1286.50
36.12,1283.00
37.81,1286.25
39.56,1287.00
41.31,1242.50
43.05,1234.00
44.75,1254.25
46.38,1317.25
48.11,1325.75
49.81,1334.50
51.44,1343.00
53.16,1355.25
54.89,1369.25
56.55,1384.25
58.27,1399.50
59.88,1417.25
61.66,1435.75
63.30,1455.75
64.97,1480.75
66.69,1506.00
68.38,1532.50
70.06,1562.75
71.70,1596.25
73.38,1631.50
75.08,1669.50
76.80,1710.75
78.45,1756.25
80.11,1805.00
81.83,1861.25
83.64,1919.50
85.33,1984.50
87.00,2055.25
88.66,2137.25
90.34,2226.25
92.02,2325.75
93.73,2437.00
95.42,2559.50
97.09,2697.50
98.78,2847.25
100.47,3022.75
102.16,3212.25
103.83,3451.00
105.50,3724.50
107.11,4058.25
108.78,4459.25
110.45,4775.00
112.16,4756.25
113.89,4536.25
115.61,4485.25
117.31,4481.75
120.69,4888.25
122.41,4876.50
124.12,4913.00
127.56,0.00
129.27,4453.25
131.02,4608.75
132.72,4581.25
134.41,4669.25
136.12,4745.50
137.83,4727.75
139.55,4631.25
141.25,4644.75
142.95,4729.50
144.66,0.00
149.80,4998.25
151.53,4636.75
153.23,4366.00
155.02,4120.00
156.75,3908.25
158.48,3714.25
160.22,3551.25
161.94,3406.25
163.66,3274.50
165.41,3135.50
167.14,3017.25
168.84,2917.75
170.61,2829.75
172.30,2745.75
174.06,2704.75
175.78,2631.00
177.50,2567.25
179.22,2506.50
180.94,2454.25
182.66,2403.75
184.34,2347.75
186.03,2451.00
187.72,2583.75
189.41,2731.50
191.16,2661.00
192.88,2622.75
194.55,2716.25
196.23,2872.50
197.95,2842.25
199.66,2824.00
201.38,2800.50
203.12,2784.75
204.89,2576.50
206.62,2564.25
208.31,2540.25
210.06,2543.25
211.80,2516.75
213.52,2430.75
215.23,2416.50
216.91,2418.25
218.62,2426.75
220.38,2350.00
222.09,2344.00
223.78,2395.25
225.50,2399.50
227.17,2325.50
228.89,2428.25
230.58,2446.00
232.30,2433.75
234.03,2449.25
235.73,2506.75
237.45,2469.50
239.11,2563.00
240.81,2595.50
242.53,2633.00
244.25,2671.00
245.94,2716.50
247.66,2508.75
249.39,2484.25
251.14,2488.00
252.86,2408.75
254.59,2321.00
256.27,2370.50
258.02,2428.50
259.70,2493.75
261.38,2567.50
263.09,2648.50
264.77,2734.75
266.47,2832.00
268.17,2931.75
269.86,3048.00
271.50,3585.00
273.16,3747.75
274.92,3931.75
276.59,4789.25
278.28,4914.25
280.02,4831.25
281.73,4772.75
283.45,4686.25
285.19,4645.00
286.91,4607.50
288.62,4562.50
290.33,4517.00
292.05,0.00
293.78,4299.00
295.58,3978.25
297.30,4042.25
298.86,0.00
300.53,4204.25
302.25,4379.75
303.94,4390.50
305.66,4416.75
307.38,4404.00
309.06,4399.50
310.77,4395.25
312.50,4404.25
314.20,4434.50
315.92,4460.50
317.62,4438.50
319.33,0.00
321.28,2561.00
323.02,2588.00
324.91,1940.50
326.61,1960.50
328.33,1985.00
330.06,2005.25
331.72,2032.50
333.45,2062.00
335.11,2094.00
336.83,2130.25
338.52,2170.00
340.25,2212.25
341.94,2237.75
343.70,2139.50
345.45,2053.50
347.11,1979.50
348.83,1911.25
350.58,1851.00
352.30,1792.25
354.05,1742.25
355.77,1697.75
357.50,1657.75
359.22,1618.00
0.97,1583.25
2.67,1550.25
4.45,1518.00
6.17,1489.50
7.89,1462.75
9.67,1438.25
11.36,1419.75
13.12,1397.50
14.80,1378.75
16.56,1366.25
18.31,1349.50
19.98,1337.00
21.77,1324.75
23.41,1313.25
25.17,1305.75
26.83,1295.50
28.62,1289.25
30.28,1285.00
31.97,1279.50
33.69,1276.25
35.39,1274.50
37.14,1274.25
38.84,1271.50
40.53,1274.00
42.27,0.00
44.02,1221.75
45.72,1227.75
47.31,1303.50
49.06,1309.25
50.72,1317.25
52.47,1328.50
54.17,1338.75
55.83,1350.75
57.55,1364.50
59.19,1380.75
60.91,1397.50
62.55,1415.75
64.25,1435.25
65.98,1456.75
67.66,1481.75
69.31,1508.25
71.02,1536.75
72.70,1566.75
74.38,1600.50
76.02,1638.75
77.69,1677.00
79.39,1720.50
81.08,1766.00
82.89,1819.00
84.58,1875.50
86.27,1937.75
87.92,2005.25
89.61,2079.50
91.28,2164.00
92.94,2260.50
94.67,2363.25
96.36,2482.75
98.00,2612.50
99.69,2754.75
101.38,2916.50
103.05,3106.50
104.77,3172.75
106.42,3570.75
108.02,3874.75
109.67,4237.75
111.34,4669.25
113.05,4761.50
114.77,4598.50
116.48,4485.00
118.16,4498.75
123.27,4892.00
124.98,4839.75
126.67,4906.25
130.11,4504.00
131.86,4509.75
133.59,4485.75
135.25,4638.25
136.95,4743.75
138.66,4749.00
140.39,4628.75
142.11,4650.00
143.80,4645.50
147.17,5223.25
152.33,0.00
154.06,4443.25
155.83,4196.00
157.53,4021.25
159.27,3819.50
160.98,3644.25
162.72,3484.75
164.45,3349.25
166.17,3225.00
167.89,3079.25
169.64,2976.50
171.36,2879.50
173.11,2796.25
174.81,2724.50
176.55,2680.25
178.23,2610.75
179.98,2521.00
181.70,2487.25
183.42,2439.25
185.11,2390.50
186.83,2397.25
188.53,2523.00
190.19,2659.25
191.88,2690.25
193.62,2654.50
195.31,2644.25
197.08,0.00
198.73,2863.00
200.41,2841.75
202.11,2820.50
203.86,2799.75
205.62,0.00
207.34,2582.75
209.03,2565.25
210.75,2550.50
212.48,2552.75
214.20,2439.50
215.94,2437.50
217.64,2432.75
219.33,2436.25
221.06,2411.50
222.80,2363.50
224.48,2359.50
226.17,2404.25
227.84,2354.00
229.56,2412.50
231.23,2454.25
232.95,2431.00
234.67,2444.25
236.38,2509.00
238.08,2467.75
239.78,2526.25
241.47,2627.00
243.16,2627.00
244.83,2665.75
246.53,2705.25
248.28,0.00
250.02,2505.75
251.73,2516.50
253.42,2455.00
255.17,2358.25
256.89,2356.25
258.56,2417.00
260.28,2477.50
261.94,2547.50
263.66,2626.00
265.34,2709.25
267.05,2798.75
268.72,2899.50
270.41,3010.00
272.05,3536.50
273.72,3683.25
275.47,3860.25
277.11,0.00
278.81,4900.50
280.53,4876.00
282.23,4787.00
283.95,4735.75
285.67,4688.75
287.38,4658.00
289.09,4575.00
290.80,4528.50
292.52,4542.75
294.25,4301.50
296.03,3992.50
297.70,4001.75
299.44,0.00
300.98,4226.75
302.69,0.00
304.39,4398.25
306.08,4407.75
307.80,4389.25
309.50,4373.75
311.20,4398.50
312.91,4413.00
314.61,4432.25
316.31,4445.00
318.03,4490.50
319.72,4320.75
321.66,2562.25
325.33,1934.75
327.05,1953.00
328.73,1975.00
330.42,2002.75
332.12,2020.75
333.84,2047.50
