Angle (°),Distance (mm)
46.20,1467.25
47.86,1527.75
49.56,1593.00
51.27,1665.50
52.95,1745.50
54.62,1836.75
56.33,1938.50
57.98,2059.25
59.61,2200.50
67.89,0.00
74.75,3981.50
76.48,3980.50
81.66,0.00
83.50,3836.75
85.25,3836.00
86.95,3844.50
88.67,3851.25
90.41,3860.50
97.33,3670.25
100.75,4133.50
104.19,4115.25
107.56,4287.75
109.27,4355.50
110.98,4430.25
112.69,4382.25
114.45,4161.50
119.89,2382.50
121.61,0.00
123.39,2196.00
125.12,2119.25
128.58,2113.50
130.25,2167.50
132.02,2239.75
133.72,2322.25
135.42,2411.75
137.12,2509.50
138.83,2623.25
140.53,2626.00
142.27,2575.00
144.03,2529.00
145.77,2486.00
147.48,2450.50
149.22,2417.75
150.98,2380.75
152.70,2352.00
154.42,2324.25
156.14,2314.50
157.91,2288.25
159.64,2272.25
161.38,2258.75
163.11,2237.25
164.84,2230.50
166.16,0.00
167.89,5425.25
169.52,8254.00
175.03,0.00
176.77,2793.25
178.52,2623.00
180.25,2488.75
182.02,2367.75
183.73,2309.00
185.48,2247.25
187.23,2214.25
188.94,2242.50
190.66,2313.00
192.34,2336.25
194.05,2361.50
195.80,2390.25
197.47,2419.25
199.20,2452.75
200.91,2492.75
202.72,2528.50
204.39,2574.00
206.12,2617.50
207.83,2671.50
209.53,2738.25
211.28,2798.75
213.00,2863.25
214.69,2940.50
216.39,3023.00
218.12,3108.75
219.83,3205.00
221.55,3316.50
223.25,3432.00
224.95,3555.25
226.59,3699.25
228.30,3857.75
230.00,3969.00
231.77,3970.75
233.42,4195.75
235.14,4459.50
236.83,4742.25
238.55,5036.50
240.28,5075.75
241.98,5031.75
243.73,4960.25
245.44,4915.75
247.17,4856.25
248.91,4821.00
250.66,4792.50
252.39,4759.25
254.12,4743.00
255.84,4718.50
257.84,2667.00
259.53,2628.75
261.27,2628.00
262.98,2665.25
264.45,0.00
266.19,4686.00
267.92,4702.25
269.64,4728.50
271.38,4750.75
273.08,4767.25
274.89,4791.50
276.61,0.00
283.69,3021.25
285.50,2791.25
287.25,2595.50
296.05,1975.25
297.81,2012.50
299.39,2056.25
301.14,2105.25
302.80,2157.75
304.55,2218.25
306.27,2160.25
308.02,2086.00
309.77,2026.75
311.48,1972.50
313.23,1920.50
314.92,2050.50
316.62,2136.00
318.33,2152.00
320.08,2108.75
321.86,0.00
323.75,1826.50
325.48,1795.50
327.20,1769.50
328.92,1748.00
330.67,1726.00
332.47,1590.50
334.19,1573.75
336.02,1560.50
337.67,1547.00
339.44,1535.00
341.20,1527.25
342.92,1453.00
344.72,1405.50
346.42,1399.25
348.16,1410.25
349.80,1462.75
351.53,1462.00
353.31,0.00
355.06,1355.25
356.77,1435.50
358.48,1422.50
0.20,1419.75
1.92,1404.75
3.70,1382.00
5.42,1396.50
7.12,1440.50
8.80,1481.50
10.50,1472.50
12.31,1403.25
14.03,0.00
15.69,0.00
17.36,1622.75
19.11,1589.25
20.84,1613.00
22.55,1639.75
24.22,1667.50
25.98,1700.75
27.61,1821.75
29.42,1764.50
31.16,1695.50
33.03,1552.00
34.67,1570.25
36.45,1521.25
38.19,1473.25
39.92,1433.50
41.73,1391.75
43.44,1405.50
45.14,1458.00
46.80,1515.75
48.44,1579.75
50.17,1652.50
51.81,1731.50
53.50,1818.75
55.23,1918.00
56.91,2034.00
58.58,2171.50
73.69,4005.75
75.41,3973.25
80.62,0.00
82.42,3835.50
84.12,3844.00
85.86,3844.75
87.59,3845.50
89.31,3870.00
96.30,3664.25
97.98,3681.25
99.69,4130.50
103.14,4125.00
104.84,4253.00
106.50,4269.50
108.20,4328.50
109.92,4417.00
111.64,4412.75
113.38,4195.00
118.83,2406.50
120.56,2322.25
122.34,2213.00
124.05,2134.50
125.80,2100.50
127.52,2115.50
129.20,2157.75
130.95,2227.75
132.64,2306.75
134.34,2393.50
136.05,2490.50
137.75,2597.50
139.45,2634.25
141.22,2584.00
142.92,2538.00
144.70,2496.00
146.42,2459.00
148.14,2424.75
149.88,2390.50
151.59,2359.25
153.33,2329.25
155.06,2310.25
156.83,2288.00
158.55,2267.50
160.27,2251.25
162.03,2237.50
163.75,2222.00
172.81,0.00
166.80,5417.00
168.44,0.00
170.16,8186.75
173.59,0.00
175.67,2814.25
177.47,2651.00
179.17,2513.00
180.88,2399.00
182.61,2302.75
184.36,2243.25
186.11,0.00
187.81,2218.00
189.53,2302.25
191.23,2330.75
192.94,2355.00
194.66,2382.75
196.36,2412.50
198.12,2446.50
199.80,2481.50
201.53,2520.00
203.25,2559.00
204.97,2610.75
206.70,2658.75
208.42,2718.75
210.12,2780.25
211.84,2843.00
213.55,2915.75
215.23,3000.75
216.97,3088.50
218.69,3182.25
220.39,3286.00
222.09,3399.75
223.81,3522.00
225.50,3658.25
227.16,3817.00
228.88,4020.25
230.59,3945.75
232.30,4131.50
233.98,4399.75
235.67,4678.75
237.39,4971.25
239.11,5134.00
240.83,5068.75
242.55,5011.00
244.28,4957.50
246.00,4892.75
247.73,4848.50
249.44,4803.50
251.20,4782.00
252.91,4755.25
254.64,4720.75
256.61,2685.00
258.36,2635.50
260.05,2622.25
261.78,2645.50
265.00,4663.00
266.72,4659.50
268.44,4699.00
270.16,4707.50
271.86,4731.75
273.58,4753.25
275.39,4782.25
278.94,3726.25
282.45,3080.00
284.23,2850.25
286.00,2644.00
294.83,1977.75
296.56,2004.00
298.27,2044.25
299.86,2093.25
301.56,2144.25
303.23,2202.00
305.02,2182.75
306.72,2110.75
308.48,2046.00
310.20,1989.50
311.95,1936.75
313.69,1890.25
315.33,2011.75
317.05,2094.00
318.75,2121.75
320.52,2082.00
322.31,1836.00
324.14,1804.75
325.89,1777.00
327.62,1754.25
329.31,1736.75
331.12,1597.50
332.92,1577.75
334.59,1564.00
336.36,1550.50
338.06,1540.50
339.84,1527.50
341.59,1463.00
343.33,1414.00
345.11,1399.75
346.78,1407.00
348.50,1455.25
350.23,1462.75
351.97,1460.25
353.72,1349.00
355.39,1438.25
357.11,1428.25
358.86,1421.50
0.55,1415.50
2.31,1385.00
4.03,1390.75
5.73,1429.25
7.45,1474.25
9.17,1481.75
10.92,1410.00
12.69,1417.75
14.34,1504.75
16.02,1632.50
17.73,1583.50
19.44,1606.50
21.20,1630.75
22.86,1660.75
24.58,1689.50
26.30,0.00
28.02,1782.00
29.73,1712.25
31.62,1559.50
33.28,1556.00
35.06,1533.50
36.75,1485.50
38.53,1443.00
40.28,1401.50
42.00,1391.75
43.69,1442.00
45.42,1496.75
47.05,1561.00
48.72,1629.00
50.39,1707.25
52.14,1789.50
53.75,1886.50
55.48,1996.75
57.14,2125.50
66.19,0.00
74.00,3930.75
77.50,0.00
79.23,3488.75
80.92,3836.25
82.73,3842.00
84.47,3842.00
86.22,3852.50
87.92,3869.75
96.58,3646.00
98.30,4123.00
101.72,4239.50
103.45,4133.75
105.20,4240.75
106.83,4301.25
108.55,4388.75
110.27,4442.50
112.00,4258.25
115.44,3999.00
117.44,0.00
120.94,2239.00
122.66,2162.75
126.12,2122.50
127.86,2136.50
129.53,2204.50
131.30,2281.75
133.00,2366.75
134.69,2460.00
136.41,2565.75
138.14,2651.25
139.89,2609.00
141.59,2561.00
143.34,2522.25
145.08,2474.50
146.81,2444.00
148.56,2411.75
150.30,2373.25
152.03,2349.00
153.73,2321.25
155.52,2298.50
157.23,2281.50
158.94,2262.25
160.67,2244.00
162.42,2231.25
171.48,0.00
165.47,5420.00
167.22,5384.25
168.83,8239.75
172.39,5318.75
174.36,2852.25
176.14,2697.25
177.92,2556.25
179.59,2434.00
181.34,2315.25
183.11,2241.50
184.84,2276.00
186.58,2212.00
188.25,2294.00
190.00,2320.75
191.70,2340.25
193.41,2367.00
195.14,2393.25
196.88,2424.25
198.56,2461.75
200.28,2496.50
202.02,2537.00
203.72,2594.00
205.44,2642.50
207.17,2694.25
208.91,2750.25
210.59,2824.00
212.31,2892.25
214.03,2970.00
215.75,3056.25
217.45,3144.50
219.16,3245.25
220.88,3353.75
222.56,3476.75
224.30,3608.25
226.00,3756.00
227.64,3916.50
229.39,3947.75
231.09,4042.50
232.80,4291.00
234.48,4568.25
236.20,4873.25
237.89,5179.00
239.61,5165.50
241.34,5075.25
243.06,5017.75
244.81,4964.75
246.52,4919.75
248.27,4856.25
249.95,4827.00
251.72,4771.00
253.42,4742.75
255.42,0.00
257.16,2655.25
258.88,2624.00
260.61,2626.00
262.30,2696.75
263.78,4658.50
265.52,4656.50
267.25,4679.75
268.95,4702.25
270.69,4724.00
272.42,4740.75
274.16,4764.25
283.03,2938.00
284.81,2724.00
286.58,2531.25
293.64,2014.75
295.36,1988.50
297.11,2030.00
298.72,2074.75
300.39,2124.75
302.12,2180.25
303.81,2213.25
305.56,2136.75
307.28,2068.00
309.02,2010.00
310.75,1955.50
312.53,1908.25
315.88,2036.00
317.59,2112.25
319.36,2096.50
321.19,1850.25
322.95,1816.50
324.69,1786.25
326.47,1762.50
328.17,1742.75
329.94,0.00
331.69,1587.75
333.45,1567.50
335.16,1553.00
336.89,1541.25
338.62,1529.25
340.44,1482.75
342.16,1430.50
343.89,1401.00
345.64,1401.25
347.33,1429.00
349.05,1464.00
350.77,1459.25
352.56,1352.00
354.16,1412.50
355.89,1435.75
357.69,1421.50
359.41,1421.00
1.12,1395.25
2.81,1385.00
4.53,1412.50
6.23,1457.75
7.95,1488.25
9.73,1440.50
11.45,1403.00
13.17,1502.50
14.75,1623.25
16.53,1577.25
18.20,1592.25
19.97,1620.00
21.70,1646.50
23.38,1677.75
25.09,1710.00
26.78,1816.75
28.52,1737.50
30.41,0.00
32.16,1550.25
33.80,1557.50
35.56,1505.75
37.31,1459.50
39.06,1418.25
40.83,1380.75
42.47,1420.00
44.16,1471.50
45.86,1532.00
47.55,1598.25
49.20,1672.25
50.92,1752.00
52.59,1844.50
54.25,1945.00
55.91,2068.00
57.64,2208.75
65.86,3886.50
72.73,3953.25
74.44,4008.25
79.61,0.00
81.31,3836.00
83.16,3838.75
84.89,3846.00
86.64,3855.25
88.36,3874.75
95.27,3627.00
98.67,4132.25
102.12,4115.25
103.86,4313.25
105.58,4282.75
107.17,4339.25
108.92,4415.00
110.62,4366.25
112.36,4151.00
114.12,0.00
117.81,2379.50
119.55,2280.00
121.28,2197.50
123.06,2115.25
126.44,2113.75
128.19,2173.25
129.88,2245.50
131.62,2328.00
133.31,2415.75
135.00,2516.75
136.70,2626.00
138.45,2628.50
140.16,2580.75
141.88,2528.75
143.66,2488.50
145.36,2451.25
147.06,2420.00
148.81,2385.00
150.56,2354.25
152.30,2326.25
154.00,2304.75
155.77,2285.25
157.50,2262.50
159.23,2251.25
160.92,2236.25
162.67,2221.75
163.98,0.00
165.70,5420.50
167.34,8229.75
176.88,0.00
178.59,0.00
172.83,0.00
174.59,2782.75
176.33,2619.00
178.09,2487.75
179.78,2367.00
181.55,2307.50
183.27,2240.00
184.98,2214.75
186.69,2249.25
188.42,2313.00
190.14,2330.75
191.86,2363.00
193.55,2395.75
195.27,2416.25
196.97,2449.50
198.67,2490.25
200.44,2528.00
202.11,2576.50
203.86,2621.50
205.58,2668.75
207.27,2722.25
208.97,2791.50
210.67,2859.25
212.39,2934.75
214.09,3011.75
215.83,3102.00
217.53,3199.25
219.22,3303.25
220.94,3416.50
222.62,3540.00
224.33,3686.75
226.05,3850.00
227.69,3962.75
229.41,3992.75
231.08,4174.50
232.78,4437.75
234.48,4723.00
236.20,5026.50
237.89,5219.25
239.64,5120.00
241.34,5071.50
243.06,5014.25
244.78,4940.75
246.52,4894.50
248.25,4841.75
249.97,4806.00
251.70,4772.75
253.41,4745.00
255.36,2679.50
257.12,2629.50
258.86,2624.00
260.52,2661.75
263.73,4653.00
265.47,4657.25
267.17,4673.25
268.89,4695.00
270.59,4720.25
272.33,4725.75
274.05,4758.75
281.20,3056.25
282.97,2821.00
284.73,2621.75
293.52,1974.75
295.23,2011.25
296.92,2052.75
298.66,2103.50
300.23,2157.75
301.94,2215.75
303.69,2172.00
305.41,2099.75
307.12,2037.00
308.89,1984.00
310.59,1930.50
312.31,1885.25
317.42,2097.75
319.19,0.00
320.97,1831.00
322.67,1800.75
324.53,1773.50
326.22,1750.50
328.02,1728.25
329.78,1595.00
331.48,1576.75
333.20,1560.25
334.94,1547.75
336.72,1535.25
338.44,1524.00
340.19,1462.00
341.92,1410.25
343.67,1398.25
345.41,1410.75
347.09,1458.75
348.75,1458.75
350.55,1449.00
352.30,1351.75
353.98,1438.50
355.69,1423.50
357.36,1422.25
359.14,1411.00
0.84,1384.50
2.55,1394.75
4.23,1435.75
5.97,1479.25
7.69,1478.75
9.44,1405.00
11.12,0.00
12.81,1511.25
14.45,1637.75
16.19,1585.00
17.92,1607.50
19.62,1635.50
21.36,1662.00
23.09,1693.75
24.70,1798.00
26.48,1769.75
28.20,1700.25
30.08,1551.25
31.73,1557.75
33.45,1524.50
35.19,1477.75
36.95,1435.25
38.73,1395.50
40.44,1395.75
42.16,1445.75
43.81,1502.50
45.47,1566.50
47.16,1637.75
48.83,1715.25
50.52,1797.75
52.19,1896.25
53.88,2008.00
55.52,2143.50
72.34,3930.75
75.81,0.00
77.55,3477.50
79.23,3834.50
80.95,3836.25
82.80,3843.00
84.48,3847.50
86.22,3859.50
91.44,3710.00
94.86,3631.50
96.56,4124.25
100.00,4190.50
101.70,4167.25
103.44,4234.50
105.16,4321.25
106.77,4406.00
108.48,4415.25
110.20,4235.50
115.66,2450.50
119.16,2228.75
120.88,2157.50
125.98,2144.25
127.72,2219.25
129.38,2295.00
131.12,2380.50
132.83,2475.25
134.55,2584.50
136.22,2650.50
138.00,2592.00
139.70,2547.75
141.44,2505.50
143.16,2471.25
144.89,2429.75
146.61,2397.50
148.36,2362.75
150.08,2338.50
151.81,2318.50
153.52,2296.75
155.28,2284.25
157.00,2261.50
158.69,2250.75
160.45,2221.50
163.48,5424.50
165.11,0.00
166.83,8255.50
168.48,0.00
170.36,5425.00
172.34,2836.50
174.08,2675.25
175.84,2533.50
177.62,2423.00
179.31,2304.75
181.06,2244.50
182.78,2218.25
184.48,2212.50
186.16,2301.00
187.86,2317.75
189.61,2349.50
191.30,2373.75
193.00,2405.25
194.73,2440.00
196.44,2475.50
198.16,2509.50
199.88,2545.50
201.55,2637.50
203.31,2654.50
205.00,2701.75
206.73,2758.00
208.42,2831.25
210.11,2901.25
211.83,2979.75
213.52,3059.75
215.22,3153.25
216.92,3256.25
218.64,3369.00
220.33,3488.50
222.03,3622.25
223.75,3774.25
225.45,3955.25
227.16,3953.75
228.84,4074.75
230.53,4318.50
232.22,4587.50
233.92,4899.50
235.61,5204.50
237.34,5201.25
239.06,5097.25
240.78,5054.50
242.50,4985.75
244.22,4900.25
245.92,4850.00
247.66,4811.50
249.39,4762.50
251.12,4714.25
253.09,2716.25
254.84,2633.25
256.56,2613.00
258.27,2630.50
259.95,2688.25
261.45,4585.50
263.17,4584.50
264.89,4577.25
266.61,4580.50
268.34,4588.00
270.05,4591.00
271.77,4608.25
278.88,0.00
280.64,2917.50
282.39,2705.75
284.16,2520.50
291.17,2002.00
292.95,1998.50
294.61,2039.50
296.31,2084.50
298.02,2138.75
299.64,2193.50
301.34,2210.00
303.08,2135.25
304.83,2065.00
306.55,2009.00
308.31,1955.25
310.02,1908.25
311.75,1863.25
313.50,1821.25
315.16,1918.75
316.84,1981.50
318.64,1870.00
320.39,1812.00
322.08,1783.75
323.89,1760.75
325.64,1740.25
327.41,0.00
329.16,1581.75
330.92,1566.75
332.59,1550.00
334.36,1538.25
336.08,1529.25
337.88,1471.00
339.62,1421.25
341.36,1401.25
343.09,1404.50
344.70,1442.50
346.45,1462.50
348.20,1454.00
349.92,1349.50
351.66,1432.50
353.38,1431.00
355.09,1422.25
356.81,1421.75
358.48,1390.75
0.22,1388.50
1.95,1421.00
3.59,1466.50
5.33,1487.50
7.06,1421.25
8.84,1408.25
10.42,1502.75
12.14,1626.25
13.88,1577.00
15.61,1598.25
17.31,1623.50
19.02,1651.25
20.75,1680.75
22.45,1713.00
24.09,1796.25
25.88,1724.75
27.70,1568.75
29.44,1537.00
31.09,1542.00
32.91,1493.75
34.64,1448.50
36.39,1407.50
38.09,1378.75
39.77,1424.75
41.45,1478.50
43.14,1539.25
44.83,1605.75
46.48,1681.50
48.22,1759.75
49.84,1855.00
51.56,1960.25
53.22,2083.00
54.91,2228.00
56.34,0.00
63.12,3895.00
70.02,3946.25
76.89,3831.50
78.58,3836.50
80.30,3843.25
82.02,3844.75
83.86,3864.25
85.58,3917.75
87.31,3684.75
92.52,3585.75
97.61,4181.00
99.36,4102.50
101.06,4281.75
102.78,4301.50
104.52,4293.25
106.23,4289.75
107.86,4329.50
109.61,4110.00
111.39,0.00
113.27,0.00
115.03,2369.25
116.78,2267.75
118.50,2193.00
120.23,2128.75
121.95,2129.00
123.69,2121.00
125.39,2189.50
127.09,2263.75
128.80,2345.50
130.47,2438.25
132.17,2539.25
133.92,2649.75
135.64,2622.50
137.38,2571.25
139.08,2519.50
140.84,2484.75
142.56,2449.25
144.31,2413.00
146.03,2379.75
147.77,2351.25
149.52,2322.25
151.19,2301.25
152.94,2281.75
154.72,2265.00
156.38,2246.25
158.14,2239.50
159.88,2223.75
161.17,5431.50
162.91,5421.00
164.53,8280.25
168.09,5351.75
170.06,2895.00
171.80,2733.50
173.55,2588.50
175.30,2458.25
177.06,2343.75
178.78,0.00
180.45,2244.50
182.19,2205.75
183.92,2272.25
185.61,2314.25
187.33,2337.25
189.05,2361.25
190.75,2392.75
192.45,2422.25
194.16,2457.25
195.88,2496.75
197.62,2533.75
199.30,2606.50
200.98,2668.50
202.73,2682.25
204.44,2736.50
206.16,2792.25
207.88,2871.00
209.58,2948.25
211.30,3023.75
212.98,3114.25
214.70,3209.75
216.41,3317.00
218.11,3432.75
219.80,3559.75
221.53,3705.25
223.20,3872.25
224.94,4029.00
226.61,4025.00
228.31,4213.25
230.03,4474.00
231.70,4757.50
233.41,5077.25
235.12,5236.25
236.84,5128.50
238.56,5052.25
240.30,4974.25
242.03,4896.00
243.73,4826.75
245.45,4779.75
247.19,4739.25
248.91,4673.50
250.88,0.00
252.62,2648.75
254.34,2610.75
256.08,2612.50
257.80,2623.25
260.98,4469.00
262.72,4467.50
264.41,4462.75
266.14,4466.50
267.86,4474.00
269.58,4485.00
271.30,4504.50
278.41,3025.25
280.19,2796.00
281.97,2600.50
290.77,1986.50
292.47,2027.00
294.14,2069.50
295.86,2119.75
297.58,2174.50
299.19,2231.25
300.94,2166.25
302.66,2094.50
304.38,2034.50
306.16,1980.75
307.88,1929.75
309.61,1884.25
311.33,1841.50
313.08,1799.25
316.47,1888.00
318.22,1852.75
319.95,1808.75
321.70,1770.75
323.53,1750.25
325.23,1729.00
327.02,1592.75
328.75,1575.50
330.55,1559.50
332.25,1545.00
333.97,1533.75
335.73,1506.25
337.44,1447.25
339.19,1407.50
340.94,1400.00
342.62,1421.25
344.33,1461.75
346.08,1454.25
347.83,0.00
349.55,0.00
351.20,1438.50
352.94,1422.25
354.69,1423.75
356.41,1404.50
358.12,1385.50
359.89,1405.50
1.58,1447.25
3.28,1486.25
4.97,1461.75
6.73,1403.25
8.45,1498.75
10.05,0.00
11.81,0.00
13.56,1588.25
15.28,1611.75
16.98,1638.50
18.69,1666.75
20.41,1697.50
22.03,1818.50
23.80,1751.25
25.66,0.00
27.44,1554.75
29.12,1556.25
30.86,1512.50
32.61,1467.25
34.36,1426.00
36.08,1387.00
37.84,1401.00
39.55,1453.25
41.17,1511.25
42.89,1574.00
44.59,1647.00
46.23,1724.50
47.92,1810.25
49.59,1909.00
51.25,2021.75
52.95,2157.75
68.06,3915.00
69.80,3900.75
73.23,0.00
74.97,3535.75
76.67,3836.50
78.38,3841.75
80.08,3840.75
81.80,3845.75
83.62,3880.00
85.39,0.00
90.58,3584.00
92.28,3654.25
93.97,4131.00
95.70,4163.00
97.42,4187.50
100.84,4236.75
106.02,0.00
107.67,4206.00
113.12,2422.50
116.58,2229.25
118.34,2154.50
120.08,2122.25
121.80,2118.75
123.47,2159.75
125.22,2231.25
126.88,2314.50
128.58,2401.25
130.27,2498.25
132.00,2608.00
133.70,2641.75
135.47,2592.00
137.22,2548.25
138.92,2505.75
140.67,2466.75
142.41,2428.50
144.16,2395.25
145.86,2364.00
147.58,2336.25
149.31,2313.00
151.03,2295.25
152.80,2271.50
154.52,2256.00
156.27,2240.75
157.98,2220.25
167.02,0.00
161.00,5421.75
162.64,0.00
164.38,8209.50
166.17,5417.75
169.92,2813.50
171.64,2653.25
173.42,2515.25
175.16,2401.50
176.89,2299.75
178.64,2240.75
180.30,0.00
182.02,2213.75
183.75,2304.50
185.48,2324.50
187.19,2350.00
188.88,2371.75
190.58,2406.50
192.31,2439.75
194.02,2477.25
195.70,2515.00
197.44,2552.25
199.16,2639.50
200.83,2698.25
202.61,2711.25
204.30,2766.00
206.05,2827.75
207.73,2905.25
209.45,2988.00
211.16,3068.50
212.88,3161.50
214.59,3264.00
216.31,3374.75
218.00,3498.50
219.69,3632.25
221.41,3784.00
223.11,3959.00
224.83,3988.00
226.52,4100.75
228.20,4330.50
229.89,4617.25
231.59,4936.50
233.30,5227.25
235.02,5200.50
236.75,5086.50
238.47,5020.25
240.19,4919.00
241.92,4847.75
243.64,4801.25
245.38,4735.75
247.08,4671.25
248.83,4615.50
250.78,2683.50
252.55,2619.00
254.25,2596.00
255.98,2613.00
257.67,2661.25
259.16,0.00
260.92,4428.50
262.61,4416.75
264.33,4415.75
266.05,4424.00
267.81,4427.00
269.50,4430.00
271.22,4442.25
276.62,3151.25
278.39,2906.75
280.14,2694.25
281.94,2515.75
288.98,1999.50
290.69,2007.50
292.39,2048.50
294.12,2096.25
295.83,2152.25
297.53,2207.00
299.14,2209.00
300.92,2126.75
302.62,2063.00
304.41,2007.25
306.11,1954.00
307.86,1907.50
309.59,1863.50
311.38,1821.25
313.05,1783.25
314.75,1752.75
316.50,1864.25
318.22,1838.75
319.94,1808.50
321.67,1760.00
323.52,1738.50
325.31,1602.50
327.06,1581.75
328.73,1565.00
330.50,1551.00
332.19,1541.50
333.94,1532.25
335.72,1470.00
337.45,1416.50
339.22,1402.75
340.92,1408.75
342.66,1451.50
344.33,1458.25
346.05,1454.00
347.84,1348.50
349.50,1436.00
351.22,1429.25
352.91,1422.75
354.67,1419.25
356.39,1388.75
358.09,1392.75
359.84,1426.25
1.52,1472.75
3.22,1484.75
4.97,1414.50
6.72,1411.50
8.38,1503.50
10.02,1626.75
11.75,1577.00
13.50,1598.25
15.22,1625.50
16.91,1652.75
18.61,1681.75
20.31,0.00
22.05,1786.25
23.73,1715.25
25.64,1554.75
27.38,1534.25
29.08,1536.75
30.77,1487.50
32.53,1445.00
34.33,1404.00
35.98,1377.75
37.69,1427.25
39.39,1480.00
41.03,1541.00
42.73,1608.50
44.39,1683.75
46.09,1762.50
47.78,1857.75
49.44,1963.50
51.09,2087.50
52.75,2233.25
67.89,3898.00
74.77,3835.50
76.47,3835.25
78.20,3838.00
79.91,3845.50
81.61,3858.25
83.44,3939.50
90.36,3582.75
93.75,4170.00
97.19,4129.25
98.89,4257.50
100.62,4304.50
105.78,4306.50
109.22,0.00
111.09,0.00
112.84,2365.25
114.59,0.00
116.34,2174.75
118.05,2134.00
119.80,2111.75
121.52,2127.75
123.19,2198.25
124.86,2272.25
126.58,2355.50
128.25,2448.50
129.98,2554.25
131.70,2661.75
133.42,2616.25
135.17,2570.25
136.88,2528.25
138.59,2485.25
140.34,2446.25
142.05,2414.25
143.81,2379.25
145.50,2351.00
147.23,2329.50
148.95,2306.50
150.69,2285.25
152.39,2265.75
154.12,2250.50
155.89,2242.00
157.58,2230.50
158.91,5435.00
160.64,5390.75
162.25,8315.00
165.78,5371.00
167.73,2885.75
169.50,2724.25
171.27,2580.50
173.00,2450.50
174.73,2334.25
176.50,2276.50
178.23,2244.50
179.89,2212.50
181.58,2289.00
183.30,2308.75
184.97,2340.25
186.69,2364.75
188.44,2394.25
190.11,2424.50
191.80,2459.50
193.53,2500.75
195.27,2537.50
196.91,2616.00
198.61,2671.25
200.33,2719.75
202.06,2739.50
203.78,2795.00
205.52,2863.25
207.20,2944.25
208.92,3025.50
210.62,3118.50
212.31,3213.75
214.02,3318.50
215.72,3433.50
217.41,3563.00
219.11,3707.75
220.81,3875.00
222.56,3996.50
224.23,4032.00
225.94,4213.75
227.58,4470.75
229.28,4761.25
230.97,5075.50
232.69,5255.00
234.39,5157.25
236.12,5063.00
237.83,4976.50
239.58,4887.75
241.28,4810.75
243.00,4758.00
244.70,4694.75
246.44,4629.25
248.38,0.00
250.12,2637.75
251.88,2602.00
253.59,2599.00
255.30,2623.50
264.45,0.00
258.50,4398.75
260.20,4375.75
261.92,4364.00
263.66,4369.00
265.36,4372.00
267.09,4374.50
268.78,4378.50
275.86,3028.25
277.62,2798.75
279.39,2603.25
288.17,1991.25
289.86,2032.00
291.59,2078.50
293.31,2128.75
294.98,2184.00
296.70,2238.00
298.44,2170.50
300.06,2096.50
301.78,2034.75
303.53,1980.50
305.28,1932.50
306.98,1886.50
308.73,1844.75
310.48,1804.50
312.19,1768.00
313.91,1736.75
315.64,1705.75
317.30,1759.25
319.02,1797.00
320.78,1750.75
322.52,0.00
324.34,1592.50
326.11,1574.75
327.83,1559.50
329.58,1545.25
331.27,1533.75
333.09,0.00
334.77,1440.50
336.58,1409.25
338.22,1403.25
339.95,1426.00
341.64,1463.50
343.34,1453.25
345.17,0.00
346.81,0.00
348.50,1438.75
350.30,1426.50
352.00,1426.25
353.75,1402.75
355.42,1388.50
357.11,1408.75
358.84,1451.50
0.53,1486.75
2.28,1454.25
3.98,1403.75
5.62,1502.00
7.30,0.00
9.05,0.00
10.69,1588.00
12.48,1611.75
14.20,1638.50
15.92,1666.25
17.66,1698.25
19.30,1816.50
21.02,1747.25
22.88,0.00
24.59,1546.25
26.33,1549.50
28.03,1508.50
29.80,1462.50
31.56,1422.25
33.30,1383.50
34.98,1399.75
36.64,1451.75
38.38,1508.00
40.05,1572.00
41.73,1642.25
43.41,1722.25
45.11,1807.00
46.77,1905.75
48.42,2020.75
50.08,2154.25
65.17,0.00
66.91,3912.50
70.34,0.00
72.06,3513.75
73.75,3842.75
75.48,3826.50
77.19,3840.25
78.91,3868.50
80.61,3884.00
87.64,3612.25
94.48,4149.50
104.81,4209.25
106.45,4001.75
110.14,0.00
115.39,2153.75
117.09,2117.50
118.78,2129.50
120.47,2164.50
122.20,2236.25
123.88,2316.50
125.55,2404.00
127.27,2499.75
128.94,2611.00
130.75,2637.25
132.48,2604.50
134.20,2550.75
135.92,2510.75
137.66,2469.75
139.39,2435.00
141.09,2401.75
142.84,2367.50
144.53,2337.75
146.28,2315.50
148.00,2293.75
149.75,2278.50
151.44,2255.50
153.16,2239.50
154.89,2223.50
163.95,0.00
157.95,5416.75
159.58,0.00
161.30,8182.75
164.81,5384.75
166.83,2812.00
168.58,2653.50
170.31,2515.25
172.05,2402.25
173.77,2299.75
175.55,2239.50
177.30,0.00
178.97,2215.00
180.61,2304.50
182.33,2326.00
