Angle (°),Distance (mm)
156.86,4321.00
158.61,0.00
160.31,3262.00
161.97,3141.75
163.62,3036.25
165.31,2929.75
167.59,1320.25
169.22,1310.75
170.75,1458.00
172.38,1615.25
173.64,2599.25
175.30,2535.50
176.95,2632.00
178.59,2738.25
180.20,2848.50
196.78,2614.75
198.47,2553.25
200.09,2567.00
201.78,2448.75
203.52,2438.25
205.17,2429.75
206.78,2419.50
208.50,2337.25
210.14,2326.50
211.81,2313.75
213.52,0.00
215.11,2283.75
216.78,2312.50
218.47,2258.25
220.12,2236.50
221.75,2271.50
223.41,2344.25
225.09,2305.00
234.06,0.00
229.03,1100.50
230.70,1104.75
232.47,1042.00
237.22,0.00
238.89,1190.75
241.58,0.00
243.25,2188.00
244.92,2111.25
246.58,2151.00
248.20,2190.75
249.84,2238.25
251.50,2287.00
253.12,2342.75
254.75,2399.75
256.44,2462.25
258.06,2529.25
259.72,2609.25
261.30,2692.25
270.45,0.00
264.52,0.00
267.77,4142.00
269.41,4320.75
271.05,4454.75
274.38,4520.00
277.69,4408.50
279.36,4209.00
281.00,4308.50
285.41,1011.50
289.31,3945.25
292.34,831.50
294.06,833.25
295.75,790.50
297.38,787.00
299.14,787.25
300.70,789.50
302.17,852.75
304.16,3507.75
310.23,907.50
311.86,972.00
313.52,975.00
315.12,990.50
316.70,998.75
318.19,1183.00
332.78,0.00
334.39,0.00
337.72,1712.75
339.48,1543.00
341.12,1483.75
342.73,1501.25
344.42,1493.75
346.03,1526.00
352.72,1417.50
354.34,1366.75
357.64,0.00
359.30,1454.75
0.89,1502.75
2.50,1499.25
4.23,1488.25
5.84,1464.75
7.52,1444.25
9.17,1430.00
15.95,1359.00
17.59,1347.75
20.06,4609.50
21.73,4573.25
23.39,4542.25
25.03,4532.00
26.70,4501.75
28.22,0.00
29.89,7293.75
31.48,0.00
35.36,1943.00
37.05,1832.75
38.77,1737.50
40.50,1649.25
42.12,1573.25
43.89,1522.00
45.52,1446.75
47.23,1402.75
48.94,0.00
50.56,1351.00
52.27,1341.50
53.89,1328.50
55.50,1337.75
57.16,0.00
62.23,1128.50
63.89,1080.25
70.48,1073.00
72.11,1095.25
73.69,1127.00
75.36,1158.75
76.94,1192.75
78.58,1230.75
80.14,1272.25
81.80,1317.50
83.52,1365.75
85.09,1421.25
88.02,0.00
89.67,2362.00
91.27,2458.25
92.91,2576.00
94.53,2706.75
96.19,2820.50
98.12,0.00
99.89,1617.50
101.55,1613.00
103.19,1629.00
104.84,1604.75
106.55,1605.00
108.08,1608.50
109.80,1588.00
111.38,1624.25
114.03,4823.00
115.69,5000.75
118.94,5406.25
120.64,5175.00
122.27,5248.75
123.92,4886.50
125.58,4790.25
127.22,4844.00
128.89,4872.25
130.59,4987.75
132.25,5079.75
133.92,5049.50
135.58,4958.75
137.20,5013.00
138.88,4964.00
145.47,5306.75
157.12,4297.75
158.89,0.00
160.58,3239.75
163.88,3016.50
165.58,2921.25
167.88,1313.00
172.58,1615.00
173.92,2589.25
175.58,2546.00
177.22,2645.25
178.81,2751.75
180.45,2846.75
197.03,2611.25
198.72,2534.75
200.34,2562.50
202.02,2446.25
203.77,2436.25
205.41,2428.00
207.06,2418.00
208.73,2338.25
210.41,2322.75
212.05,2321.75
213.72,0.00
215.38,2286.75
217.02,2309.50
218.69,2253.25
220.38,2238.50
222.00,2282.00
223.64,2349.75
229.31,1092.25
230.94,0.00
232.62,1039.25
237.50,1117.50
241.81,2289.50
243.50,2168.00
245.17,2116.75
246.83,2156.50
248.44,2197.75
250.08,2245.50
251.72,2295.50
253.34,2347.75
255.00,2408.75
256.66,2472.50
258.28,2544.00
259.92,2620.00
261.58,2702.25
270.69,0.00
267.98,4169.25
269.62,4345.75
271.27,4464.25
274.59,4495.50
277.92,4399.50
281.25,4300.75
285.61,1011.50
295.53,0.00
289.55,3943.25
292.69,831.75
294.28,832.75
296.03,790.75
297.59,787.25
299.36,787.50
307.02,0.00
304.36,3520.75
306.97,0.00
310.52,905.00
312.12,971.50
313.69,975.50
315.39,995.75
316.94,996.50
332.89,1723.50
334.64,1698.00
339.70,1516.25
341.33,1485.25
342.97,1502.50
344.64,1497.75
346.28,1528.25
352.94,1412.50
354.61,1360.50
359.47,1460.75
1.17,1518.50
2.77,1496.25
4.42,1485.25
6.09,1462.75
7.81,1442.50
14.48,0.00
16.12,1353.75
17.84,1350.75
20.34,4604.25
21.98,4568.25
23.66,4540.25
25.30,4527.00
26.95,4487.75
28.47,7296.00
30.14,7313.50
35.62,1924.00
37.36,1813.75
39.05,1721.25
40.70,1639.25
42.47,1561.50
44.14,1503.50
45.83,1433.75
47.50,1405.50
49.23,1352.00
50.83,1351.75
52.50,1347.75
54.14,1327.25
55.80,1344.25
57.42,0.00
62.55,1119.25
64.20,1071.50
70.83,1074.00
74.02,1134.75
75.59,1164.00
77.23,1198.75
78.83,1238.75
80.48,1282.75
82.12,1326.00
83.81,1373.75
85.39,1430.00
86.67,2292.50
88.30,2379.25
89.98,2368.50
91.59,2476.25
93.23,2602.00
94.88,2737.25
96.52,0.00
98.45,1751.50
100.23,1623.75
101.83,1618.50
103.55,1615.50
105.14,1610.00
106.86,1607.00
110.09,1612.50
111.66,1631.00
112.72,0.00
114.39,4782.25
116.00,5007.50
120.95,5178.75
130.33,0.00
124.27,4815.50
125.91,4775.00
127.56,4862.75
129.22,4875.75
130.94,4984.75
132.58,5089.75
134.25,4994.50
135.91,4969.75
137.58,4969.00
139.20,4965.00
144.17,0.00
145.83,5292.25
157.52,4248.00
159.23,3344.75
162.61,3099.75
165.95,2920.00
168.19,1306.25
174.27,2573.00
175.94,2568.00
177.58,2669.25
179.20,2781.50
180.83,2835.75
197.44,2616.00
199.08,2555.75
200.70,2576.00
202.41,2443.75
204.12,2433.00
205.83,2423.75
207.47,2414.25
209.16,2340.50
210.78,2314.25
212.45,0.00
214.14,2279.50
215.78,2297.25
217.45,2302.00
219.12,2243.25
220.77,2243.25
222.44,2303.25
224.06,2351.75
226.52,0.00
229.72,1089.50
231.41,1054.00
237.91,1119.00
239.59,1110.50
242.22,2257.00
243.94,2139.75
245.64,2125.75
247.23,2167.00
248.86,2209.50
250.53,2257.00
252.19,2307.75
253.81,2363.50
255.42,2425.00
257.05,2490.75
258.73,2560.00
260.38,2641.50
261.98,2726.00
263.52,0.00
268.42,4203.50
271.72,4418.25
273.38,4512.50
275.05,4472.00
276.72,4433.50
278.36,4380.00
281.69,4278.25
284.39,0.00
286.08,1014.50
288.34,0.00
293.06,831.50
294.67,827.75
296.39,787.50
298.05,786.75
299.75,787.75
307.52,0.00
303.19,0.00
304.84,3539.75
310.92,0.00
312.59,972.75
314.20,977.25
315.80,989.25
322.25,1094.25
325.86,921.50
333.42,1741.50
335.08,1700.25
336.75,1707.00
338.45,1571.50
340.20,1485.50
341.83,1497.25
343.52,1501.25
345.12,1512.50
351.70,1445.75
353.38,1399.75
355.09,1348.25
356.73,1355.50
358.36,1437.50
359.98,1471.75
1.55,1521.00
3.28,1503.00
4.92,1477.50
6.61,1456.00
8.20,1438.25
14.97,1367.75
16.61,1350.75
18.33,1349.75
26.83,0.00
20.80,4595.75
22.45,4564.00
24.09,4535.25
25.77,4521.00
35.09,0.00
28.94,7283.25
30.61,7330.25
32.23,8319.75
34.44,2001.50
36.11,1915.50
37.83,1787.50
39.52,1698.25
41.19,1616.75
42.91,1542.50
44.56,1479.00
46.27,1421.25
47.92,1414.00
49.62,1349.75
51.28,1354.00
52.95,1336.75
54.61,1329.50
56.27,1369.50
62.98,1107.00
64.67,1056.75
69.62,1078.00
71.30,1080.00
72.88,1110.00
74.45,1142.75
76.03,1172.25
77.70,1208.75
79.31,1249.75
80.89,1294.25
82.50,1337.50
84.22,1389.00
87.09,2302.25
88.75,2396.50
90.41,2389.50
92.02,2507.50
93.66,2632.75
95.27,2769.75
98.89,1734.75
100.62,1616.00
102.25,1627.25
103.95,1608.50
105.58,1609.50
107.22,1605.25
110.45,1625.25
113.14,4837.00
114.78,4775.25
116.42,5022.00
119.70,5388.75
121.38,5191.25
130.73,0.00
124.69,4819.50
126.34,4825.50
127.97,4860.25
129.61,4932.25
131.36,5026.75
133.02,5091.00
134.66,4978.25
136.31,4990.75
137.95,4976.75
139.62,4976.25
144.56,5315.50
157.91,4213.75
159.62,3317.75
161.30,3190.75
164.69,2967.75
168.62,1304.25
171.83,0.00
180.45,0.00
174.67,2540.25
176.33,2594.00
177.98,2695.25
179.55,2810.00
181.22,2822.00
199.47,2555.75
201.14,0.00
202.83,2443.00
204.50,2431.25
206.14,2421.25
207.84,2390.75
209.48,2337.00
211.17,2309.00
212.80,2412.75
214.52,2278.25
216.12,2306.25
217.78,2293.75
219.45,2240.75
221.11,2251.25
222.73,2324.00
224.44,2345.25
228.38,0.00
229.95,0.00
231.81,1049.50
238.27,1111.25
239.83,0.00
242.58,2229.25
244.30,2116.00
245.95,2131.00
247.58,2173.75
249.20,2220.25
250.86,2268.50
252.47,2320.75
254.09,2375.75
255.78,2438.00
257.39,2501.25
259.00,2579.25
260.64,2658.50
262.27,2743.00
263.78,0.00
267.06,0.00
271.98,0.00
273.64,4566.25
275.34,4478.00
276.97,4438.25
278.62,4358.25
281.97,4278.00
284.75,1012.75
288.61,3953.50
291.72,0.00
293.38,832.25
295.06,0.00
296.72,786.75
298.38,787.00
299.98,787.50
301.50,0.00
303.44,0.00
305.08,3553.25
309.61,0.00
311.11,0.00
312.84,973.25
314.41,978.75
322.48,1093.25
326.12,920.00
335.30,1687.75
337.02,0.00
338.73,1561.25
340.42,1477.50
342.09,1507.25
343.69,1491.00
345.33,1518.50
351.94,1437.00
353.64,1393.75
356.97,1366.25
358.55,1443.00
0.14,1481.00
1.80,1512.00
3.48,1491.25
5.08,1475.50
6.77,1454.50
8.48,1434.50
15.17,1366.75
16.83,1350.50
18.50,1350.75
27.03,0.00
21.00,4597.00
22.64,4562.00
24.30,4531.75
25.95,4522.50
29.16,7311.75
30.78,7349.25
32.41,8354.50
34.67,1992.25
36.30,1893.50
37.98,1778.25
39.75,1687.00
41.45,1608.50
43.08,1537.25
44.80,1473.00
46.45,1413.25
48.17,1420.50
49.81,1356.75
51.61,1339.75
53.14,1333.75
54.80,1329.75
56.39,0.00
63.23,1099.00
64.91,1052.25
69.83,1080.50
71.42,1082.75
72.98,1112.75
74.61,1147.75
76.22,1180.00
77.89,1214.25
79.53,1254.75
81.12,1297.50
82.70,1348.50
84.44,1395.25
87.31,2310.75
88.94,2366.50
90.58,2403.25
92.20,2522.50
93.86,2650.00
95.44,2785.25
97.17,2658.50
100.83,1606.50
102.47,1628.00
104.16,1614.00
105.81,1608.00
107.44,1606.25
110.66,1624.75
113.34,4849.00
114.97,0.00
124.33,0.00
119.91,0.00
121.55,5218.75
124.88,4819.50
126.52,4857.00
128.17,4857.50
129.83,4942.00
131.56,5067.00
133.20,5092.00
134.86,4959.50
136.50,5004.00
138.16,4977.25
139.84,4981.25
144.77,5303.75
156.44,0.00
158.11,4198.50
161.55,3175.50
164.89,2953.00
168.86,1304.75
170.34,0.00
171.92,0.00
173.19,0.00
174.89,2522.75
176.52,2604.50
178.19,2710.25
179.75,2828.50
181.42,2817.00
196.33,0.00
199.67,2541.00
201.33,2461.50
203.06,2440.75
204.70,2430.00
206.39,2420.00
208.08,0.00
209.69,2334.00
211.38,2309.25
213.02,2418.25
214.72,2280.25
216.38,2309.75
218.02,2279.25
219.67,2238.00
221.34,2256.50
222.97,2332.00
228.62,0.00
230.19,1118.50
231.92,1045.25
236.89,1083.25
240.02,0.00
242.84,2217.75
244.50,2112.50
246.14,2138.25
247.81,2180.00
249.45,2225.25
251.08,2273.25
252.69,2326.00
254.34,2382.25
255.98,2446.50
257.61,2509.75
259.25,2586.50
260.88,2665.50
262.52,2756.25
267.31,4106.00
268.95,4267.00
273.89,4560.25
275.61,4478.50
277.27,4431.75
278.92,0.00
280.56,4251.75
282.23,4274.25
285.03,1011.75
288.89,3949.00
292.03,0.00
293.61,832.75
295.23,799.25
297.02,786.75
298.58,786.75
300.12,788.25
301.80,847.75
303.73,3489.25
305.33,0.00
309.83,912.25
311.45,971.25
313.03,974.00
314.67,987.00
316.39,998.75
317.72,0.00
335.62,1688.75
337.28,0.00
340.67,1480.50
342.34,1503.50
344.00,1484.50
345.61,1522.75
352.31,1430.00
353.92,1383.75
357.28,1371.75
358.83,1449.50
0.50,1492.75
2.08,1507.50
3.80,1494.50
5.45,1471.75
7.11,1449.50
8.75,1429.50
15.50,1365.00
17.22,1349.00
19.67,0.00
21.34,4580.75
23.00,4550.50
24.66,4532.50
26.30,4518.75
35.64,0.00
29.50,7304.25
32.78,8495.00
34.97,1964.75
36.70,1855.00
38.38,1758.00
40.12,1668.00
41.81,1590.25
43.48,1528.50
45.16,1460.00
46.91,1405.25
48.56,0.00
50.20,1354.75
51.86,1363.25
53.50,1329.75
55.22,1333.75
56.77,1418.00
61.89,1139.50
65.30,1043.75
70.17,1076.00
71.75,1090.00
73.38,1123.00
74.98,1155.25
76.66,1188.00
78.23,1223.25
79.91,1262.75
81.42,1308.50
83.22,1353.75
84.75,1408.25
87.73,2330.50
89.31,2366.50
90.98,2433.50
92.59,2549.75
94.22,2677.50
95.86,2826.75
97.80,0.00
99.56,1639.25
101.22,1613.75
102.88,1631.50
104.53,1614.75
106.19,1611.00
107.73,1613.75
109.44,1603.50
111.06,1631.25
113.77,4855.75
115.38,4982.25
117.00,0.00
120.34,5196.50
121.97,5249.25
123.62,0.00
125.28,4816.00
126.95,4855.25
128.58,4865.50
130.33,4986.50
131.98,5081.00
133.59,5086.00
135.30,4943.00
136.94,5066.75
138.59,4965.00
140.23,4985.00
145.22,5273.00
156.88,4323.75
158.66,0.00
160.30,3263.50
163.66,3032.25
165.31,2929.25
167.58,1320.25
169.27,1310.25
170.83,1458.00
172.38,1615.75
173.67,2599.50
175.34,2534.50
176.97,2632.00
178.59,2737.75
180.23,2848.25
196.81,2615.00
198.48,2553.25
200.16,2569.00
201.80,2448.75
203.52,2437.25
205.20,2428.75
206.88,2419.00
208.52,2337.25
210.17,2326.75
211.86,2313.75
213.53,0.00
215.19,2282.75
216.81,2313.25
218.53,2258.00
220.16,2237.25
221.81,2272.25
223.44,2345.50
225.12,2295.75
229.11,1097.50
230.80,0.00
232.44,1040.50
237.28,0.00
238.95,0.00
241.66,0.00
243.34,2181.25
245.00,2111.75
246.62,2153.25
248.31,2193.75
249.91,2240.25
251.56,2289.25
253.20,2342.25
254.81,2400.00
256.47,2466.00
258.12,2539.50
259.72,2611.75
261.41,2693.00
270.52,0.00
267.83,4152.75
269.45,4332.50
271.12,4451.75
274.47,4518.25
277.78,4405.75
281.09,4306.00
285.55,1010.75
295.39,0.00
289.39,3945.25
292.52,831.75
294.14,833.00
295.92,789.00
297.53,787.00
299.16,787.25
306.88,0.00
304.23,3519.25
310.45,905.25
311.92,972.50
313.66,975.25
315.22,995.00
316.92,1000.00
318.25,1182.50
332.88,0.00
334.53,1690.25
336.17,1710.25
339.59,1534.00
341.23,1483.75
342.91,1503.50
344.58,1497.75
346.20,1526.25
352.84,1415.00
354.52,1363.00
359.38,1458.00
1.05,1513.50
2.66,1497.75
4.34,1487.00
5.98,1462.50
7.66,1442.25
16.05,1358.00
17.73,1352.00
20.30,4603.25
21.92,4567.50
23.58,4542.25
25.23,4528.25
26.92,4492.25
28.42,7296.00
30.08,7316.75
35.59,1931.25
37.27,1818.50
39.00,1722.00
40.69,1639.50
42.39,1565.75
44.11,1507.00
45.75,1437.00
47.44,1405.25
49.16,1352.00
50.81,1351.50
52.42,1350.00
54.14,1326.75
55.80,1344.00
57.44,0.00
62.53,1119.50
64.17,1071.50
70.78,1073.75
74.02,1134.75
75.64,1164.25
77.20,1198.75
78.84,1238.50
80.48,1280.50
82.05,1325.75
83.80,1373.50
85.38,1429.75
86.67,2292.50
88.31,2385.75
89.97,2368.75
91.59,2476.25
93.19,2595.50
94.84,2736.50
96.50,0.00
98.45,1740.75
100.19,1619.00
101.84,1620.25
103.48,1614.75
105.16,1611.50
106.86,1609.00
110.03,1603.25
111.69,1641.25
112.72,0.00
114.38,4778.75
116.00,5005.75
119.30,5396.50
120.97,5173.00
130.33,0.00
124.28,4804.75
125.94,4772.50
127.59,4861.25
129.25,4874.50
130.95,4984.50
132.61,5090.25
134.27,4991.25
135.92,4953.25
137.58,4967.50
139.22,4973.50
144.19,0.00
145.83,5290.50
157.55,4250.00
159.28,3344.00
162.61,3095.50
165.98,2918.75
168.28,1305.50
174.36,2572.25
176.02,2572.00
177.64,2672.75
179.23,2782.25
180.89,2835.00
199.16,2555.50
200.83,2563.25
202.45,2442.75
204.20,2432.75
205.86,2423.75
207.52,2413.25
209.19,2339.75
210.86,2312.00
212.48,2369.25
214.20,2279.50
215.88,2299.00
217.48,2300.50
219.17,2243.00
220.83,2243.75
222.47,2308.50
224.11,2348.75
226.56,0.00
227.39,2298.75
231.47,1053.25
238.06,1117.25
239.61,1108.00
242.30,2250.25
244.03,2130.50
245.69,2127.75
247.33,2167.25
248.94,2209.75
250.62,2259.50
252.23,2312.00
253.88,2367.00
255.53,2427.75
257.19,2491.00
258.83,2564.75
260.44,2648.25
262.08,2731.00
263.56,0.00
268.50,4219.00
271.80,4434.75
273.45,0.00
275.16,4478.50
276.81,4443.75
278.47,4376.25
281.80,4281.00
284.53,1014.75
286.25,1013.25
288.42,3955.25
293.22,831.75
294.81,822.50
296.48,787.50
298.22,787.50
299.94,787.50
301.30,837.75
303.28,0.00
304.94,3549.25
310.98,0.00
312.64,973.00
314.25,979.00
315.95,993.00
322.39,1102.50
326.00,920.00
333.53,1743.25
335.22,1712.25
336.91,0.00
338.56,1566.75
340.28,1478.00
341.95,1503.00
343.61,1495.50
345.22,1515.25
351.84,1439.50
353.52,1396.75
358.44,1441.00
0.06,1478.00
1.73,1513.00
3.36,1487.00
5.06,1477.25
6.72,1455.50
8.34,1434.50
15.11,1366.00
16.77,1350.25
18.42,1349.75
26.97,0.00
20.92,4601.75
22.59,4564.50
24.23,4533.50
25.91,4521.75
35.22,0.00
29.08,7314.75
30.75,7342.50
32.36,8348.75
34.59,1992.00
36.27,1883.00
37.98,1782.25
39.67,1690.25
41.34,1611.50
43.06,1537.50
44.72,1473.50
46.39,1415.75
48.05,1415.25
49.83,1355.00
51.47,1356.25
53.11,1333.75
54.80,1329.75
56.34,0.00
63.12,1099.75
64.86,1052.50
69.78,1080.25
71.44,1082.75
73.05,1112.00
74.61,1145.50
76.16,1178.25
77.84,1212.25
79.45,1254.50
81.03,1297.25
82.69,1342.75
84.38,1394.25
87.25,2306.00
88.94,2359.00
90.56,2401.25
92.20,2521.00
93.80,2648.75
95.44,2786.25
99.14,0.00
100.83,1611.75
102.44,1634.25
104.09,1618.75
105.78,1612.25
107.38,1611.25
109.00,1613.00
110.64,1629.50
113.34,4847.75
114.97,0.00
124.33,0.00
119.92,0.00
121.56,5219.75
124.91,4819.50
126.53,4859.50
128.19,4857.00
129.83,4944.50
131.55,5069.50
133.20,5091.00
134.88,4960.00
136.52,4997.25
138.19,4971.00
139.84,4980.25
144.80,5307.75
156.44,0.00
158.14,4189.00
161.55,3171.00
164.91,2952.25
167.16,0.00
168.86,1304.75
170.39,0.00
171.97,0.00
173.23,0.00
174.95,2521.75
176.56,2607.50
178.19,2710.25
179.84,2829.00
181.45,2817.75
196.39,0.00
199.75,2541.25
201.41,2451.75
203.14,2440.50
204.78,2430.00
206.44,2420.50
208.11,2363.50
209.80,2333.25
211.47,2308.25
213.09,2419.00
214.75,2279.00
216.41,2311.00
218.11,2276.00
219.75,2237.50
221.39,2258.25
223.05,2333.50
224.72,2327.25
226.39,2260.25
228.69,0.00
230.30,1125.00
232.09,1043.25
236.95,1084.75
238.53,0.00
240.19,1209.75
248.59,0.00
242.91,2205.50
244.59,2107.75
246.25,2141.25
247.91,2182.75
249.50,2227.00
251.16,2278.75
252.78,2332.75
254.44,2386.75
256.09,2447.50
257.70,2516.75
259.38,2595.25
260.98,2675.00
262.66,2761.50
269.06,4290.25
270.72,4416.25
274.03,4548.00
275.72,4469.50
277.38,4412.75
279.06,0.00
280.69,4271.25
285.09,1010.25
289.03,3947.75
292.09,831.50
293.67,832.50
295.42,796.50
297.16,786.75
298.73,786.75
300.34,788.75
302.00,839.00
303.86,3500.75
305.48,0.00
310.02,909.25
311.50,970.75
313.25,974.25
314.89,992.50
316.44,990.00
317.86,1176.75
335.77,1691.00
337.39,0.00
339.17,1556.50
340.84,1480.00
342.55,1502.25
344.14,1485.75
345.83,1522.00
352.45,1426.50
354.12,1377.75
357.42,1375.00
359.06,1452.00
0.66,1498.50
2.31,1505.25
3.94,1491.50
5.62,1469.00
7.30,1446.75
8.98,1428.75
15.75,1363.00
17.36,1352.00
19.86,4617.75
21.55,4578.00
23.19,4548.75
24.84,4532.00
26.52,4515.00
28.03,0.00
29.72,7312.50
31.31,0.00
35.20,1959.50
36.91,1842.00
38.59,1747.25
40.28,1658.75
42.02,1580.75
43.72,1525.00
45.38,1449.75
47.09,1402.50
48.80,0.00
50.41,1355.50
59.06,0.00
53.72,1328.00
55.38,1335.75
56.94,1416.25
62.08,1132.75
63.75,1082.50
65.47,1038.75
70.33,1073.50
72.00,1093.75
73.61,1125.50
75.23,1158.00
76.88,1190.75
78.44,1228.25
80.05,1270.75
81.64,1313.50
83.39,1360.25
84.98,1418.25
86.30,0.00
87.94,0.00
89.58,2361.75
91.19,2447.25
92.81,2568.50
94.45,2706.25
96.06,2840.50
98.09,0.00
99.77,1633.00
101.50,1621.50
103.08,1636.75
104.78,1617.00
106.42,1617.25
109.66,1602.00
111.27,1635.75
120.03,0.00
114.00,4823.00
115.61,5008.00
118.88,5387.75
120.58,5175.75
122.20,5250.75
123.89,0.00
125.55,4789.75
127.19,4841.00
128.84,4872.00
130.56,4988.25
132.22,5079.75
133.88,5046.25
135.53,4935.00
137.17,5026.25
138.83,4968.50
145.44,5294.75
157.14,4300.00
158.89,0.00
160.56,3239.75
163.91,3015.50
165.56,2920.00
167.84,1312.25
173.97,2589.25
175.59,2545.75
177.23,2650.50
178.84,2762.75
180.48,2845.25
197.11,2610.25
198.75,2538.00
200.41,2568.50
202.09,2446.50
203.80,2436.00
205.47,2427.50
207.12,2418.00
208.80,2338.50
210.45,2319.00
212.12,2325.25
213.83,0.00
215.47,2289.75
217.08,2309.25
218.77,2248.75
220.42,2239.25
222.09,2282.50
223.73,2350.75
229.33,1092.50
231.11,0.00
232.73,1038.75
237.56,1117.50
239.28,0.00
241.91,2286.00
243.61,2161.50
245.28,2120.00
246.91,2158.75
248.55,2199.75
250.22,2246.00
251.84,2298.25
253.48,2352.25
255.16,2414.00
256.77,2477.00
258.39,2546.75
260.02,2624.75
261.67,2710.75
268.09,4184.50
271.38,4443.50
274.72,4497.50
276.38,4462.75
278.05,4396.50
281.39,4299.50
285.77,1011.00
288.05,0.00
289.69,3941.75
292.84,831.75
294.45,833.50
296.11,790.75
297.72,787.75
299.52,787.50
300.88,800.00
310.47,0.00
304.52,3522.50
307.12,0.00
310.67,908.75
312.23,972.25
313.91,975.75
315.53,988.50
333.06,0.00
336.42,1734.50
338.16,0.00
339.86,1503.25
341.53,1492.50
343.14,1502.50
344.83,1501.25
346.47,1533.50
351.42,1447.50
353.12,1407.25
354.77,1352.75
359.67,1463.25
1.27,1510.25
3.00,1486.00
4.59,1482.25
6.25,1460.25
7.98,1439.25
14.67,0.00
16.34,1353.75
17.97,1348.50
20.48,4609.50
22.16,4569.50
23.81,4541.75
25.47,4525.00
27.12,4474.00
28.66,7323.25
30.33,7318.75
34.14,0.00
35.84,1910.25
37.55,1805.25
39.25,1712.75
40.92,1630.50
42.64,1555.00
44.28,1498.00
45.98,1428.75
47.72,1408.25
49.33,1352.25
50.98,1352.75
52.67,1343.75
54.38,1328.50
57.62,1352.25
62.70,1111.50
64.44,1064.50
69.28,1077.75
70.98,1077.00
72.66,1103.50
74.17,1140.50
75.84,1166.75
77.39,1201.75
79.03,1243.25
80.70,1285.50
82.27,1331.25
83.97,1380.25
85.61,1434.75
86.88,2293.25
88.53,2347.75
90.14,2369.25
91.78,2489.00
93.39,2616.75
95.05,2752.75
96.69,2704.00
98.62,1748.25
100.38,1622.50
102.00,1639.00
103.70,1623.75
105.34,1617.75
106.98,1614.00
110.27,1629.75
112.91,4829.00
114.59,4760.00
116.22,5006.75
119.47,5371.50
121.14,5184.75
124.47,4822.00
126.09,4804.00
127.75,4864.00
129.41,4893.75
131.12,5022.75
132.78,5087.75
134.44,4989.00
136.11,4977.50
137.77,4954.75
139.41,4974.75
144.34,5319.00
146.02,0.00
156.11,0.00
157.69,4232.75
159.45,3328.75
162.80,3088.25
166.12,2926.25
168.42,1305.00
180.25,0.00
174.48,2547.50
176.14,2578.50
177.78,2682.00
179.39,2794.25
181.03,2830.00
199.27,2558.50
200.94,0.00
202.66,2445.50
204.30,2432.00
205.95,2422.75
207.62,2412.00
209.33,2339.75
210.95,2311.00
212.64,0.00
214.31,2277.50
215.94,2301.75
217.61,2300.25
219.28,2242.25
220.92,2246.75
222.55,2312.75
224.23,2350.00
226.69,0.00
231.58,1049.25
238.11,1110.75
239.72,1119.00
242.39,2243.50
244.11,2129.75
245.73,2129.75
247.39,2169.00
249.03,2213.00
250.72,2262.50
252.30,2312.50
253.97,2370.25
255.61,2431.00
257.25,2496.50
258.86,2567.75
260.53,2648.25
262.14,2735.75
263.64,0.00
265.31,0.00
268.58,4228.00
271.88,4480.25
273.50,4636.50
275.20,4479.00
276.86,4444.00
278.53,4373.25
281.86,4280.75
284.61,1014.50
288.48,3953.75
293.28,831.50
294.81,822.75
296.64,787.50
298.33,787.50
299.89,787.50
301.42,0.00
303.36,0.00
304.98,3548.75
311.05,0.00
312.62,973.25
314.33,979.00
315.94,992.75
322.42,1102.50
326.02,920.25
333.55,1743.50
335.23,1688.75
336.92,0.00
338.59,1563.25
340.33,1478.25
341.95,1502.75
343.64,1493.00
345.25,1516.00
351.86,1439.75
353.56,1396.50
356.88,1353.50
0.08,1478.00
1.72,1513.00
3.39,1487.00
5.09,1476.50
6.69,1454.25
8.41,1434.75
15.11,1365.75
16.73,1350.25
18.42,1349.75
26.97,0.00
20.94,4602.00
22.59,4565.25
24.25,4533.25
25.92,4523.00
29.06,7315.25
30.73,7342.75
32.34,8338.25
34.59,1991.25
36.23,1883.50
37.97,1781.75
39.67,1690.25
41.38,1611.25
43.08,1537.75
44.70,1473.50
46.47,1415.75
48.12,1415.50
49.83,1354.25
51.44,1356.00
53.14,1333.50
54.73,1329.75
56.38,0.00
63.14,1099.75
64.78,1052.75
69.77,1080.50
71.42,1082.50
72.95,1112.25
74.62,1145.50
76.22,1178.50
77.80,1212.00
79.41,1254.00
81.06,1297.00
82.62,1343.00
84.38,1393.75
87.25,2306.25
88.88,2364.00
90.55,2400.00
92.17,2519.50
93.77,2647.50
95.41,2785.75
99.05,0.00
100.77,1613.75
102.42,1643.25
104.11,1625.25
105.70,1617.50
107.34,1614.25
108.97,1615.50
110.61,1632.75
113.28,4841.25
114.92,0.00
116.56,5028.75
119.86,5320.00
121.50,5200.50
130.86,0.00
124.81,4819.50
126.48,4857.00
128.12,4856.75
129.75,4948.75
131.48,5069.00
133.14,5089.75
134.81,4965.50
136.47,4973.25
138.11,4965.00
139.75,4978.00
144.69,5321.50
146.38,0.00
158.05,4198.25
159.80,3303.50
164.81,2959.50
168.75,1304.00
171.91,0.00
173.14,0.00
174.81,2531.25
176.45,2599.75
178.06,2700.25
179.69,2815.00
181.33,2820.50
196.23,0.00
199.61,2550.50
201.27,2486.00
202.95,2442.25
